"","Ticker","Year","Companies","GisSector","GicsClassification","FichierSTCKP","CompanyGR2014","CompanyGR2015","CompanyGR2016","Shares","Shares.split.adjusted","Split.factor","Assets","Current.Assets","Liabilities","Current.Liabilities","Shareholders.equity","Non.controlling.interest","Preferred.equity","Goodwill...intangibles","Long.term.debt","Revenue","Earnings","Earnings.available.for.common.stockholders","EPS.basic","EPS.diluted","Dividend.per.share","Cash.from.operating.activities","Cash.from.investing.activities","Cash.from.financing.activities","Cash.change.during.period","Cash.at.end.of.period","Capital.expenditures","Price","Price.high","Price.low","ROE","ROA","Book.value.of.equity.per.share","P.B.ratio","P.E.ratio","Cumulative.dividends.per.share","Dividend.payout.ratio","Long.term.debt.to.equity.ratio","Equity.to.assets.ratio","Net.margin","Asset.turnover","Free.cash.flow.per.share","Current.ratio","TobinsQ","Ra","Rf","Rm","Ra_Rf","Rm_Rf","Beta","AlphaJensen","CostEquity","YearNewsWeekGR","RankNewsWeekGR","GreenScore","EnergyProductivity","CarbonProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore"
"85","AMT",2012,29,"Financials",4,"AMT_quarterly_financial_data.xls","american tower","american tower corporation","american tower corp",395103065,395103065,1,14089129000,829528000,10404948000,632178000,3573101000,111080000,0,6027099000,8693345000,768374000,135679000,135679000,0.34,0.34,0.46,297844000,-1384119000,1058271000,-13694000,368618000,191022000,74.17,77.27,71.07,0.1825,0.0486,9.04,8.24,42.14,1.25,0.5581,2.433,0.2536,0.2216,0.22,0.27,1.3122,2.15,0.033906255210322,1e-04,0.0119,0.033806255210322,0.0118,0.162405081650997,0.0318898752468403,0.00201637996348176,2014,435,0,0,0,0,0,0,0,0,0
"86","AMT",2013,29,"Financials",4,"AMT_quarterly_financial_data.xls","american tower","american tower corporation","american tower corp",395017519,395017519,1,20272571000,952656000,16682531000,924758000,3534165000,55875000,0,10431360000,14408146000,941969000,99982000,99982000,0.26,0.25,0.29,454604000,-4214699000,30806000,-3746777000,293576000,276283000,76.45,81.36,71.55,0.1547,0.0328,8.95,8.55,52.01,2.35,0.7881,4.0768,0.1743,0.164,0.2,0.45,1.0302,1.55,0.02975231147681,0,0.0281,0.02975231147681,0.0281,0.303255908418345,0.0212308204502545,0.00852149102655549,2015,383,0.15,0,0,0,0,0.15,0,0,0
"87","AMT",2014,29,"Financials",4,"AMT_quarterly_financial_data.xls","american tower","american tower corporation","american tower corp",396708636,396708636,1,21331545000,947968000,17278193000,1929692000,3953560000,99792000,60000,10906413000,13711084000,1046314000,180387000,180387000,0.43,0.41,0.38,564983000,-846138000,327246000,17879000,313492000,251051000,98.25,106.31,90.2,0.2004,0.0397,9.97,9.29,53.4,3.75,0.6826,3.4681,0.1853,0.1983,0.2,0.79,0.4913,2.53,-0.0566428820002166,0,-6e-04,-0.0566428820002166,-6e-04,0.571621090010389,-0.0562999093462104,-0.000342972654006233,2016,375,0.19,0,0.04,0,0,0.15,0,0,0
"88","AMZN",2012,30,"Consumer Discretionary",1,"AMZN_quarterly_financial_data.xls","amazoncom","amazoncom inc","amazoncom inc",454551069,454551069,1,3.2555e+10,2.1296e+10,2.4363e+10,1.9002e+10,8.192e+09,0,0,3.277e+09,3.821e+09,2.1268e+10,9.8e+07,9.8e+07,0.2,0.23,0,5.081e+09,-3.081e+09,3.166e+09,5.104e+09,8.084e+09,2.026e+09,240.65,263.11,218.18,-0.0051,-0.0016,18.02,14.44,3437.86,0,NA,0.4664,0.2516,NA,2.53,6.72,1.1207,3.52,-0.00469263568793493,1e-04,0.0119,-0.00479263568793493,0.0118,1.16930113501471,-0.0185903890811085,0.0138977533931735,2014,434,0.01,0,0,0,0,0.07,0,0,0
"89","AMZN",2013,30,"Consumer Discretionary",1,"AMZN_quarterly_financial_data.xls","amazoncom","amazoncom inc","amazoncom inc",459264535,459264535,1,4.0159e+10,2.4625e+10,3.0413e+10,2.298e+10,9.746e+09,0,0,3.3e+09,4.626e+09,2.5586e+10,2.4e+08,2.4e+08,0.53,0.5,0,5.579e+09,-8.43e+08,5.7e+07,4.786e+09,8.658e+09,8.81e+08,351.06,405.63,296.5,0.0304,0.0084,21.22,17.69,1170.2,0,0,0.4747,0.2427,0.0037,2.29,10.23,1.0716,4.6,0.0130490209232016,0,0.0281,0.0130490209232016,0.0281,1.67636389282951,-0.0340568044653076,0.0471058253885092,2015,414,0.12,0,0,0,0,0.12,0,0,0
"90","AMZN",2014,30,"Consumer Discretionary",1,"AMZN_quarterly_financial_data.xls","amazoncom","amazoncom inc","amazoncom inc",464383939,464383939,1,5.4505e+10,3.1327e+10,4.3764e+10,2.8089e+10,1.0741e+10,0,0,4.083e+09,1.1291e+10,2.9328e+10,2.14e+08,2.14e+08,0.47,0.47,0,6.716e+09,-2.464e+09,5.208e+09,9.299e+09,1.4557e+10,1.145e+09,312.63,341.26,284,-0.0229,-0.0057,23.13,14.01,NA,0,NA,1.0512,0.1971,NA,2.1,12,1.1153,2.74,-0.0872369283148209,0,-6e-04,-0.0872369283148209,-6e-04,1.98391153185934,-0.0860465813957053,-0.0011903469191156,2016,387,0.18,0,0.06,0,0,0.12,0,0,0
"91","ANDV",2012,31,"Energy",3,NA,"tesoro","tesoro corporation","tesoro corp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.0410112362331199,1e-04,0.0119,0.0409112362331199,0.0118,2.02951683984432,0.0169629375229569,0.024048298710163,2014,384,0.12,0,0,0,0,0.34,0,1,0
"92","ANDV",2013,31,"Energy",3,NA,"tesoro","tesoro corporation","tesoro corp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,-0.00221980544966263,0,0.0281,-0.00221980544966263,0.0281,3.5322200368319,-0.101475188484639,0.0992553830349763,2015,472,0.06,0,0,0,0,0.01,0,1,0
"93","ANDV",2014,31,"Energy",3,NA,"tesoro","tesoro corporation","tesoro corp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,-0.0300743930031737,0,-6e-04,-0.0300743930031737,-6e-04,1.51817494984152,-0.0291634880332688,-0.00091090496990491,2016,216,0.35,0.06,0.08,0.07,0.09,0.01,0,1,0
"94","APA",2012,32,"Energy",3,"APA_quarterly_financial_data.xls","apache","apache corporation","apache corp",391758883,391758883,1,6.0737e+10,4.962e+09,2.9406e+10,5.536e+09,3.1331e+10,0,1.227e+09,1.289e+09,1.1355e+10,4.391e+09,6.68e+08,6.49e+08,1.66,1.65,0.15,2.082e+09,-2.864e+09,6.24e+08,-1.58e+08,1.6e+08,2.557e+09,81.79,89.08,74.5,0.0655,0.0348,76.84,1.09,13.17,6.26,0.1341,0.3772,0.4956,0.1127,0.3,-1.21,0.8963,0.72,0.018125194679827,1e-04,0.0119,0.018025194679827,0.0118,2.0249959325933,-0.0058697573247739,0.0239949520046009,2014,294,0.22,0.49,0.18,0.06,0,0.3,0,0,1
"95","APA",2013,32,"Energy",3,"APA_quarterly_financial_data.xls","apache","apache corporation","apache corp",394724983,394724983,1,6.1637e+10,6.366e+09,2.6244e+10,4.7e+09,3.3396e+10,1.997e+09,0,1.369e+09,9.972e+09,3.576e+09,2.3e+08,1.74e+08,0.43,0.44,0.17,2.477e+09,-2.782e+09,9.6e+08,6.55e+08,1.906e+09,2.755e+09,89.5,94.84,84.15,0.068,0.037,84.61,1.08,13.36,7.03,0.1386,0.2986,0.5418,0.1363,0.26,-0.7,1.3545,0.68,-0.0625802660931977,0,0.0281,-0.0625802660931977,0.0281,-0.0122895701230635,-0.0622349291727396,-0.000345336920458085,2015,266,0.31,0.09,0.04,0.01,0,0.01,1,0,1
"96","APA",2014,32,"Energy",3,"APA_quarterly_financial_data.xls","apache","apache corporation","apache corp",376823368,376823368,1,5.5952e+10,6.415e+09,2.7815e+10,3.664e+09,2.5937e+10,2.2e+09,0,8.7e+07,1.1545e+10,2.952e+09,-4.668e+09,-4.814e+09,-12.78,-12.78,0.2,1.933e+09,-1.863e+09,1.89e+08,2.59e+08,7.69e+08,2.216e+09,74.11,93.87,54.34,-0.1763,-0.0846,68.83,0.91,NA,7.98,NA,0.4451,0.4636,NA,0.23,-0.75,1.7508,0.57,-0.022405499035411,0,-6e-04,-0.022405499035411,-6e-04,-0.0930576131377059,-0.0224613336032936,5.58345678826235e-05,2016,353,0.2,0,0.04,0,0,0.01,1,0,1
"97","APC",2012,33,"Energy",3,"APC_quarterly_financial_data.xls","anadarko petroleum","anadarko petroleum corporation","anadarko petroleum corp",500565966,500565966,1,5.2589e+10,6.795e+09,3.0707e+10,3.994e+09,2.0629e+10,1.253e+09,0,5.68e+09,1.3269e+10,3.41e+09,2.03e+08,2.01e+08,0.41,0.41,0.09,2.22e+09,-1.673e+09,-6.02e+08,-6.1e+07,2.471e+09,1.794e+09,71.38,76.95,65.82,0.1166,0.0449,41.21,1.75,19.72,4.25,0.0757,0.6432,0.3923,0.1772,0.25,0.85,1.7013,0.91,0.0163668087286391,1e-04,0.0119,0.0162668087286391,0.0118,1.79979093952281,-0.00497072435773006,0.0213375330863692,2014,216,0.32,0.58,0.1,0.61,0,0.14,0,1,1
"98","APC",2013,33,"Energy",3,"APC_quarterly_financial_data.xls","anadarko petroleum","anadarko petroleum corporation","anadarko petroleum corp",503767298,503767298,1,5.5781e+10,7.108e+09,3.2131e+10,5.703e+09,2.1857e+10,1.793e+09,0,5.662e+09,1.3065e+10,3.338e+09,-7.7e+08,-7.66e+08,-1.53,-1.53,0.18,2.104e+09,-2.315e+09,-8e+06,-2.41e+08,3.698e+09,2.394e+09,86.03,98.47,73.6,0.0364,0.0146,43.39,1.94,24.51,4.79,0.3417,0.5977,0.3918,0.0545,0.27,-0.58,1.2464,0.93,-0.111042144192322,0,0.0281,-0.111042144192322,0.0281,0.55638424558218,-0.126676541493181,0.0156343973008593,2015,187,0.4,0.1,0.03,0.05,0,0.02,1,1,1
"99","APC",2014,33,"Energy",3,"APC_quarterly_financial_data.xls","anadarko petroleum","anadarko petroleum corporation","anadarko petroleum corp",506650285,506650285,1,6.1689e+10,1.1221e+10,3.9371e+10,1.0234e+10,1.9725e+10,2.593e+09,0,6.569e+09,1.5092e+10,3.177e+09,-3.95e+08,-3.9e+08,-0.77,-0.77,0.27,1.952e+09,-3.577e+09,6.58e+08,-9.66e+08,7.369e+09,2.219e+09,86.84,102.68,71,-0.089,-0.0293,38.93,2.13,NA,5.78,NA,0.7651,0.3197,NA,0.31,-0.53,1.0964,0.93,0.044873971691589,0,-6e-04,0.044873971691589,-6e-04,0.220549955828203,0.0450063016650859,-0.000132329973496922,2016,285,0.26,0,0.04,0,0,0.01,1,1,1
"100","APD",2012,34,"Materials",8,"APD_quarterly_financial_data.xls","air products & chemicals","air products and chemicals inc","air products & chemicals inc",207624669,207624669,1,17393100000,3563100000,10551200000,2966900000,6299300000,542600000,0,2365500000,5107300000,2562400000,278300000,278300000,1.33,1.31,0.64,283600000,-356600000,157100000,91200000,545600000,3.57e+08,81.55,86.31,76.78,0.1875,0.0746,30.34,2.68,14.99,22.54,0.4509,0.8108,0.3622,0.1228,0.61,-0.35,1.201,1.12,0.0211288700953738,1e-04,0.0119,0.0210288700953738,0.0118,1.17972569809039,0.0071081068579072,0.0140207632374666,2014,55,0.54,0.07,0.17,0.23,0.92,0.69,1,1,1
"101","APD",2013,34,"Materials",8,"APD_quarterly_financial_data.xls","air products & chemicals","air products and chemicals inc","air products & chemicals inc",211672884,211672884,1,17915200000,3330100000,10133800000,3145200000,7.264e+09,517400000,0,2343400000,5020800000,2545500000,290200000,290200000,1.37,1.35,0.71,546900000,-375800000,-238200000,-62800000,387600000,391100000,108.11,113.99,102.23,0.1479,0.0571,34.32,3.24,23.1,25.38,0.5934,0.6912,0.4055,0.099,0.58,0.74,1.0588,1.49,0.0335348851628711,0,0.0281,0.0335348851628711,0.0281,1.74947457644887,-0.0156253504353421,0.0491602355982132,2015,127,0.51,0.01,0.02,0.07,0.13,0.08,1,1,1
"102","APD",2014,34,"Materials",8,"APD_quarterly_financial_data.xls","air products & chemicals","air products and chemicals inc","air products & chemicals inc",214274045,214274045,1,17635400000,3137200000,9843400000,3001900000,7351500000,440500000,0,1785900000,4751300000,2560800000,324600000,324600000,1.52,1.5,0.77,486600000,-463200000,-111900000,-97800000,238800000,446500000,133.91,149.61,118.2,0.1378,0.0572,34.31,3.88,29.05,28.46,0.6403,0.6463,0.4169,0.0982,0.58,0.19,1.0451,1.88,0.00840401806379637,0,-6e-04,0.00840401806379637,-6e-04,1.55021303252628,0.00933414588331214,-0.000930127819515766,2016,110,0.51,0.01,0.02,0.08,0.12,0.08,1,1,1
"103","APH",2012,35,"Information Technology",7,"APH_quarterly_financial_data.xls","amphenol","amphenol corporation","amphenol corp",159698098,319396196,2,5215463000,2706915000,2773281000,888514000,2429959000,12223000,0,1932740000,1606204000,1145978000,137376000,140362000,0.88,0.86,0.1,207076000,-188190000,-57851000,-34696000,690850000,27782000,30.7,32.51,28.89,0.2374,0.1132,7.61,4.06,19.07,0.36,0.1201,0.661,0.4659,0.1294,0.87,0.56,3.0466,NA,0.047331010859679,1e-04,0.0119,0.047231010859679,0.0118,1.47023353651619,0.029882255128788,0.017448755730891,2014,387,0.12,0,0,0,0,0.59,0,0,0
"104","APH",2013,35,"Information Technology",7,"APH_quarterly_financial_data.xls","amphenol","amphenol corporation","amphenol corp",158199518,316399036,2,6168028000,3157567000,3287956000,1609878000,2859509000,20563000,0,2289085000,1431437000,1245735000,168879000,167879000,1.07,1.04,0.2,211326000,-403060000,183920000,-2528000,886838000,52708000,41,44.59,37.41,0.2397,0.1139,9.04,4.89,21.93,0.67,0.1523,0.5006,0.4636,0.1378,0.82,0.5,1.9614,NA,0.0526614109087851,0,0.0281,0.0526614109087851,0.0281,0.691128544083037,0.0332406988200518,0.0194207120887333,2015,402,0.13,0,0,0,0,0.13,0,0,0
"105","APH",2014,35,"Information Technology",7,"APH_quarterly_financial_data.xls","amphenol","amphenol corporation","amphenol corp",310195600,310195600,1,7.027e+09,3504100000,4089100000,1045600000,2907400000,30500000,0,2616700000,2672300000,1426512000,194821000,193478000,0.62,0.61,0.13,273465000,-84982000,-78106000,95939000,968900000,46443000,50.51,55.45,45.56,0.2417,0.1074,9.37,5.25,23.77,1.12,0.2,0.9191,0.4137,0.1327,0.8,0.73,3.3513,NA,0.00570294849831273,0,-6e-04,0.00570294849831273,-6e-04,0.734625350209181,0.00614372370843824,-0.000440775210125508,2016,367,0.19,0,0.06,0,0,0.13,0,0,0
"106","ATVI",2012,36,"Information Technology",7,"ATVI_quarterly_financial_data.xls","activision blizzard","activision blizzard inc","activision blizzard inc",1113696788,1113696788,1,1.42e+10,6.274e+09,2.883e+09,2.652e+09,1.1317e+10,0,0,7.607e+09,0,1.768e+09,3.54e+08,3.46e+08,0.31,0.32,0,9.76e+08,2.1e+07,-7e+06,1.05e+09,3.959e+09,2.7e+07,11.09,11.74,10.45,0.104,0.089,10.16,1.13,14.59,0.49,0.1779,0,0.797,0.2317,0.38,0.85,2.3658,0.58,-0.0761234929104486,1e-04,0.0119,-0.0762234929104486,0.0118,0.739849175314049,-0.0849537131791544,0.00883022026870578,2014,435,0,0,0,0,0,0,0,0,0
"107","ATVI",2013,36,"Information Technology",7,"ATVI_quarterly_financial_data.xls","activision blizzard","activision blizzard inc","activision blizzard inc",712370652,712370652,1,1.4012e+10,6.241e+09,7.39e+09,2.405e+09,6.622e+09,0,0,7.568e+09,4.668e+09,1.518e+09,1.74e+08,1.68e+08,0.23,0.21,0,8.8e+08,1.17e+08,-1.094e+09,-3.4e+07,4.41e+09,1.6e+07,17.23,18.4,16.06,0.0935,0.0706,9.3,1.6,16.41,0.69,0.2151,0.7049,0.4726,0.2154,0.32,1.21,2.595,0.95,0.0353917370662762,0,0.0281,0.0353917370662762,0.0281,1.79675772471547,-0.0150971549982284,0.0504888920645046,2015,428,0.1,0,0,0,0,0.1,0,0,0
"108","ATVI",2014,36,"Information Technology",7,"ATVI_quarterly_financial_data.xls","activision blizzard","activision blizzard inc","activision blizzard inc",722918352,722918352,1,1.4746e+10,6.909e+09,7.513e+09,2.714e+09,7.233e+09,0,0,7.548e+09,4.324e+09,1.574e+09,3.61e+08,3.55e+08,0.49,0.47,0,1.195e+09,-4e+06,0,1.043e+09,4.848e+09,1.7e+07,19.86,21.98,17.73,0.1154,0.0602,10.01,2.04,23.09,0.89,0.175,0.5978,0.4905,0.1853,0.32,1.63,2.5457,1.03,-0.071801170541684,0,-6e-04,-0.071801170541684,-6e-04,1.98814286984728,-0.0706082848197756,-0.00119288572190837,2016,463,0.12,0,0.02,0,0,0.1,0,0,0
"109","AVB",2012,37,"Financials",4,"AVB_quarterly_financial_data.xls","avalonbay communities","avalonbay communities inc","avalonbay communities inc",114405582,114405582,1,11160078000,NA,4312258000,NA,6837215000,10605000,0,0,3851033000,257384000,122357000,122357000,1.19,1.18,0.97,165646000,-140654000,2044493000,2069485000,2733618000,157539000,132.91,139.7,126.12,0.0826,0.0461,59.76,2.75,20.38,48.98,0.9254,0.5632,0.6126,0.4081,0.11,0.07,NA,1.53,0.0356337096218179,1e-04,0.0119,0.0355337096218179,0.0118,0.335380607209926,0.0315762184567408,0.00405749116507712,2014,435,0,0,0,0,0,0,0,0,0
"110","AVB",2013,37,"Financials",4,"AVB_quarterly_financial_data.xls","avalonbay communities","avalonbay communities inc","avalonbay communities inc",129417333,129417333,1,15328143000,NA,6711096000,NA,8596132000,20915000,0,0,6145391000,382450000,252212000,252212000,1.95,1.95,1.07,254578000,13837000,-99784000,168631000,281541000,-1336628000,125.56,134.25,116.86,0.0412,0.0233,66.42,1.92,63.1,53.26,1.5683,0.7149,0.5608,0.2414,0.1,12.3,NA,1.41,0.00626572893600432,0,0.0281,0.00626572893600432,0.0281,0.388413839967668,-0.00464869996708715,0.0109144289030915,2015,177,0.41,0.09,0.05,0.02,0,0.14,1,0,0
"111","AVB",2014,37,"Financials",4,"AVB_quarterly_financial_data.xls","avalonbay communities","avalonbay communities inc","avalonbay communities inc",132049857,132049857,1,16176723000,NA,7117553000,NA,9046405000,12765000,0,0,6525852000,440655000,128630000,142642000,1.08,1.08,1.16,245212000,-320265000,144485000,69432000,509460000,49151000,155.57,170.14,141,0.077,0.0432,68.51,2.27,25.59,57.9,0.8907,0.7214,0.5592,0.4057,0.11,1.48,NA,1.73,0.022992812704301,0,-6e-04,0.022992812704301,-6e-04,0.561048757298269,0.02332944195868,-0.000336629254378961,2016,173,0.4,0.06,0.06,0.01,0.04,0.14,1,0,0
"112","AWK",2012,38,"Utilities",11,"AWK_quarterly_financial_data.xls","american water works","american water works company inc","american water works co inc",177409722,177409722,1,14718976000,499447000,10273988000,994832000,4443268000,1720000,0,1207250000,5191558000,680913000,55478000,55463000,0.31,0.3,0.5,220584000,-1.97e+08,-17682000,5902000,24433000,266712000,37.19,38.17,36.2,0.082,0.0248,25.05,1.48,19.27,4.19,0.5979,1.1684,0.3019,0.1244,0.2,-0.26,0.502,0.83,-0.0210276106755727,1e-04,0.0119,-0.0211276106755727,0.0118,0.23745453892309,-0.0239295742348651,0.00290196355929247,2014,124,0.45,0.62,0.62,0,0,0.55,1,1,0
"113","AWK",2013,38,"Utilities",11,"AWK_quarterly_financial_data.xls","american water works","american water works company inc","american water works co inc",178722663,178722663,1,15069533000,550390000,10341729000,1235533000,4727804000,0,0,1207764000,5213794000,712260000,59693000,59672000,0.34,0.33,0.28,207486000,-333927000,120951000,-5490000,26964000,330078000,41.31,43.49,39.13,0.0801,0.0246,26.45,1.59,20.35,5.03,0.4058,1.1028,0.3137,0.1272,0.19,-0.69,0.4455,0.89,-0.00212752429635011,0,0.0281,-0.00212752429635011,0.0281,0.536160665780752,-0.0171936390047892,0.0150661147084391,2015,24,0.68,0.08,0.06,0.15,0.11,0.18,1,0,0
"114","AWK",2014,38,"Utilities",11,"AWK_quarterly_financial_data.xls","american water works","american water works company inc","american water works co inc",179787780,179787780,1,16130956000,661369000,11199864000,1240998000,4915591000,15501000,0,1208043000,5432744000,724054000,93501000,93477000,0.52,0.51,0.31,257025000,-292648000,-15425000,-51048000,23080000,317476000,51.88,56.19,47.58,0.0867,0.0271,27.34,1.89,23.91,6.24,0.513,1.1052,0.3047,0.1405,0.19,-0.34,0.5329,0.98,0.00470115257907868,0,-6e-04,0.00470115257907868,-6e-04,1.16899563603737,0.0054025499607011,-0.00070139738162242,2016,251,0.31,0,0.03,0,0,0.18,1,0,0
"115","AXP",2012,39,"Financials",4,"AXP_quarterly_financial_data.xls","american express","american express company","american express co",1104651022,1104651022,1,1.5314e+11,NA,1.34254e+11,NA,1.8886e+10,0,0,4.174e+09,5.8973e+10,8.141e+09,6.37e+08,6.37e+08,0.57,0.57,0.2,-3.532e+09,-3.559e+09,4.215e+09,-2.893e+09,2.225e+10,2.88e+08,53.33,59.26,47.4,0.2312,0.0296,17.1,3.06,12.32,20.94,0.2012,3.1226,0.1233,0.1419,0.21,-3.46,NA,0.44,0.0278727505359166,1e-04,0.0119,0.0277727505359166,0.0118,1.07911128956448,0.0150392373190558,0.0128335132168608,2014,190,0.35,0.58,0.63,0.3,0.07,0.57,0,0,0
"116","AXP",2013,39,"Financials",4,"AXP_quarterly_financial_data.xls","american express","american express company","american express co",1062568163,1062568163,1,1.53375e+11,NA,1.33879e+11,NA,1.9496e+10,0,0,4.015e+09,5.533e+10,8.547e+09,1.308e+09,1.308e+09,1.22,1.21,0.23,3.44e+08,-5.802e+09,2.701e+09,-2.8e+09,1.9486e+10,3.71e+08,81.44,90.79,72.08,0.2783,0.035,18.35,4.54,19.21,21.83,0.1789,2.838,0.1271,0.1625,0.22,-0.03,NA,0.66,0.0558690602538298,0,0.0281,0.0558690602538298,0.0281,0.738935829756111,0.0351049634376831,0.0207640968161467,2015,89,0.55,0.07,0.1,0.06,0.08,0.1,1,1,0
"117","AXP",2014,39,"Financials",4,"AXP_quarterly_financial_data.xls","american express","american express company","american express co",1019175304,1019175304,1,1.59103e+11,NA,1.3843e+11,NA,2.0673e+10,0,0,3.878e+09,5.7955e+10,9.107e+09,1.447e+09,1.447e+09,1.39,1.4,0.26,2.404e+09,-4.987e+09,3.743e+09,1.024e+09,2.2288e+10,3.41e+08,86.65,94.89,78.41,0.2903,0.0382,20.28,4.43,16.14,22.84,0.1783,2.8034,0.1299,0.1716,0.22,2.02,NA,0.62,0.00668615461685605,0,-6e-04,0.00668615461685605,-6e-04,1.53390360610724,0.0076064967805204,-0.000920342163664346,2016,63,0.6,0.11,0.13,0.1,0.01,0.1,1,1,0
"118","AZO",2012,40,"Consumer Discretionary",1,"AZO_quarterly_financial_data.xls","autozone","autozone inc","autozone inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89,-0.0795325406330387,1e-04,0.0119,-0.0796325406330387,0.0118,0.443023652971651,-0.0848602197381042,0.00532767910506548,2014,435,0,0,0,0,0,0,0,0,0
"119","AZO",2013,40,"Consumer Discretionary",1,"AZO_quarterly_financial_data.xls","autozone","autozone inc","autozone inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92,0.0347864775927001,0,0.0281,0.0347864775927001,0.0281,0.866816081094358,0.0104289457139486,0.0243575318787515,2015,428,0.1,0,0,0,0,0.1,0,0,0
"120","AZO",2014,40,"Consumer Discretionary",1,"AZO_quarterly_financial_data.xls","autozone","autozone inc","autozone inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06,0.0692108879045184,0,-6e-04,0.0692108879045184,-6e-04,0.99054968744354,0.0698052177169846,-0.000594329812466124,2016,413,0.17,0,0.07,0,0,0.1,0,0,0
"121","BA",2012,41,"Industrials",6,"BA_quarterly_financial_data.xls","boeing","the boeing company","boeing co",751347709,751347709,1,8.8896e+10,5.7309e+10,8.2929e+10,4.4982e+10,5.867e+09,1e+08,0,8.146e+09,8.973e+09,2.2302e+10,9.78e+08,9.78e+08,1.29,1.27,0.49,4.167e+09,8.36e+08,-1.243e+09,3.759e+09,1.0341e+10,4.28e+08,72.88,76.56,69.2,0.6423,0.0467,7.81,7.24,12.81,18.95,0.3488,1.5294,0.066,0.0477,0.98,4.98,1.274,0.6,0.0144346961702178,1e-04,0.0119,0.0143346961702178,0.0118,0.677579444455505,0.00633925872564287,0.00809543744457496,2014,116,0.46,0.69,0.78,0.84,0,0.05,0,1,1
"122","BA",2013,41,"Industrials",6,"BA_quarterly_financial_data.xls","boeing","the boeing company","boeing co",754034388,754034388,1,9.2663e+10,6.5074e+10,7.7666e+10,5.1486e+10,1.4875e+10,1.22e+08,0,8.095e+09,8.072e+09,2.3785e+10,1.233e+09,1.233e+09,1.63,1.6,0.73,1.38e+09,-1.072e+09,-1.256e+09,-9.53e+08,9.088e+09,7.74e+08,127.67,142,113.34,0.4725,0.0496,19.73,10.72,22.68,21.14,0.3604,0.5427,0.1605,0.0529,0.94,0.8,1.2639,1.04,0.0165476411244986,0,0.0281,0.0165476411244986,0.0281,0.458495475035202,0.00366391827600947,0.0128837228484892,2015,23,0.69,0.07,0.11,0.12,0.1,0.09,1,1,1
"123","BA",2014,41,"Industrials",6,"BA_quarterly_financial_data.xls","boeing","the boeing company","boeing co",721356642,721356642,1,9.9198e+10,6.7785e+10,9.0408e+10,5.6717e+10,8.665e+09,1.25e+08,0,7.988e+09,8.141e+09,2.4468e+10,1.466e+09,1.466e+09,2.04,2.02,0.91,4.998e+09,1.433e+09,-1.299e+09,5.078e+09,1.1733e+10,6.61e+08,126.05,135.78,116.32,0.4209,0.0579,12.01,6.19,18.08,24.24,0.4104,0.9395,0.0874,0.06,0.97,6.01,1.1951,0.87,-0.0331421042168189,0,-6e-04,-0.0331421042168189,-6e-04,1.25336512814717,-0.0323900851399306,-0.000752019076888302,2016,34,0.66,0.08,0.08,0.12,0.1,0.09,1,1,1
"124","BAC",2012,42,"Financials",4,"BAC_quarterly_financial_data.xls","bank of america","bank of america corporation","bank of america corp",10820274944,10820274944,1,2.209974e+12,NA,1.973018e+12,NA,2.36956e+11,0,1.8768e+10,7.666e+10,0,1.866e+10,7.32e+08,3.67e+08,0.04,0.02,0.01,-2.5909e+10,-1.5578e+10,4.6995e+10,4.337e+09,1.10752e+11,-1.51e+08,10.27,11.61,8.93,0.0127,0.0019,20.16,0.5,27.03,19.35,0.1563,0,0.0987,0.0331,0.04,-2.38,NA,0.11,0.164390119538128,1e-04,0.0119,0.164290119538128,0.0118,2.83789980308967,0.13080290186167,0.0335872176764582,2014,262,0.27,0.12,0.2,0.05,0.04,0.02,1,1,1
